,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
117,01.09.2020,11:49:07, pp801a_29bc ,5Zyklen,30.015782,998.0,36.175274,0.02381,37.782045,0.030168,141.966604,0.113357,3.75,5.733983,30.0,0.1,29BCm. Nadel,0.0,36.24776954,36.1247634,0.2496737,34.57927722,34.45627107,0.2496737,0.02385772,0.02853602,0.00968722,0.0,17.27770975,17.21386753,0.12963494,1359.29135772,1354.67862734,9.36276379,1296.72289559,1292.11016522,9.36276379,0.0,0.0,0.0,135.92913577,135.46786273,0.93627638,129.67228956,129.21101652,0.93627638,0.08946643,0.10701006,0.03632709,64.79141156,64.55200323,0.48613101,0.73567745,0.73828961,0.00516807,0.77117478,0.77405138,0.00568432,1117.73764525,1225.99785124,311.7345408,1.66849232,22.0,1000
118,01.09.2020,11:49:11, pp801a_29bc ,5Zyklen,30.001291,1498.0,54.577956,0.029872,56.185848,0.036559,140.652155,0.091519,3.75,5.731178,30.0,0.1,29BCm. Nadel,0.0,36.43388251,36.1247634,0.2496737,34.76539019,34.45627107,0.2496737,0.01994126,0.02853602,0.00968722,0.0,17.37272447,17.21386753,0.12963494,1366.27059413,1354.67862734,9.36276379,1303.702132,1292.11016522,9.36276379,0.0,0.0,0.0,136.62705941,135.46786273,0.93627638,130.3702132,129.21101652,0.93627638,0.07477971,0.10701006,0.03632709,65.14771675,64.55200323,0.48613101,0.73191943,0.73828961,0.00516807,0.76704638,0.77405138,0.00568432,1337.26120336,1225.99785124,311.7345408,1.66849232,22.0,1000
119,01.09.2020,11:49:14, pp801a_29bc ,5Zyklen,29.986197,1998.0,72.787606,0.026907,74.395498,0.033594,139.63119,0.063052,3.75,5.728407,30.0,0.1,29BCm. Nadel,0.0,36.43023323,36.1247634,0.2496737,34.76174091,34.45627107,0.2496737,0.01346697,0.02853602,0.00968722,0.0,17.37413697,17.21386753,0.12963494,1366.13374625,1354.67862734,9.36276379,1303.56528412,1292.11016522,9.36276379,0.0,0.0,0.0,136.61337462,135.46786273,0.93627638,130.35652841,129.21101652,0.93627638,0.05050113,0.10701006,0.03632709,65.15301364,64.55200323,0.48613101,0.73199275,0.73828961,0.00516807,0.7671269,0.77405138,0.00568432,1980.15386331,1225.99785124,311.7345408,1.66849232,22.0,1000
120,01.09.2020,11:49:24, pp801a_29bc ,5Zyklen,2.072358,499.7,132.441165,0.02974,134.049057,0.036427,1005.971512,0.273366,3.75,0.395891,2.0,0.1,29BCm. Nadel,0.0,265.04135481,177.2190755,33.91243926,259.15947306,171.33719374,33.91243926,0.05951571,0.02840061,0.01050739,0.0,129.54997868,85.65439657,16.9513198,9939.05080548,6645.71533107,1271.71647243,9718.4802398,6425.14476539,1271.71647243,0.0,0.0,0.0,993.90508055,664.57153311,127.17164724,971.84802398,642.51447654,127.17164724,0.22318391,0.1065023,0.03940272,485.81242003,321.20398712,63.56744927,0.10061323,0.16789219,0.03145372,0.10289675,0.17508437,0.03404,448.06097288,1262.23021113,308.75862639,5.88188175,23.0,1000
121,01.09.2020,11:49:27, pp801a_29bc ,5Zyklen,2.072375,998.0,191.277331,0.022097,192.885223,0.028784,724.769126,0.108158,3.75,0.395865,2.0,0.1,29BCm. Nadel,0.0,191.6606523,177.2190755,33.91243926,185.77877055,171.33719374,33.91243926,0.02214128,0.02840061,0.01050739,0.0,92.87831464,85.65439657,16.9513198,7187.27446142,6645.71533107,1271.71647243,6966.70389574,6425.14476539,1271.71647243,0.0,0.0,0.0,718.72744614,664.57153311,127.17164724,696.67038957,642.51447654,127.17164724,0.08302981,0.1065023,0.03940272,348.29367988,321.20398712,63.56744927,0.1391348,0.16789219,0.03145372,0.1435399,0.17508437,0.03404,1204.38671916,1262.23021113,308.75862639,5.88188175,23.0,1000
122,01.09.2020,11:49:30, pp801a_29bc ,5Zyklen,2.073529,1498.0,215.892069,0.027039,217.499961,0.033726,544.47587,0.084427,3.75,0.396092,2.0,0.1,29BCm. Nadel,0.0,144.12020628,177.2190755,33.91243926,138.23832452,171.33719374,33.91243926,0.01805007,0.02840061,0.01050739,0.0,69.11013723,85.65439657,16.9513198,5404.50773531,6645.71533107,1271.71647243,5183.93716963,6425.14476539,1271.71647243,0.0,0.0,0.0,540.45077353,664.57153311,127.17164724,518.39371696,642.51447654,127.17164724,0.06768775,0.1065023,0.03940272,259.16301461,321.20398712,63.56744927,0.18503073,0.16789219,0.03145372,0.19290357,0.17508437,0.03404,1477.37219079,1262.23021113,308.75862639,5.88188175,23.0,1000
123,01.09.2020,11:49:34, pp801a_29bc ,5Zyklen,2.074028,1998.0,215.892069,0.027763,217.499961,0.03445,408.220648,0.064659,3.75,0.39621,2.0,0.1,29BCm. Nadel,0.0,108.05408859,177.2190755,33.91243926,102.17220684,171.33719374,33.91243926,0.0138954,0.02840061,0.01050739,0.0,51.07915572,85.65439657,16.9513198,4052.02832207,6645.71533107,1271.71647243,3831.45775638,6425.14476539,1271.71647243,0.0,0.0,0.0,405.20283221,664.57153311,127.17164724,383.14577564,642.51447654,127.17164724,0.05210773,0.1065023,0.03940272,191.54683395,321.20398712,63.56744927,0.24678998,0.16789219,0.03145372,0.26099727,0.17508437,0.03404,1919.10096171,1262.23021113,308.75862639,5.88188175,23.0,1000
124,01.09.2020,11:49:37, pp801a_29bc ,5Zyklen,3.041453,499.7,76.653143,0.029147,78.261035,0.035834,587.310147,0.268916,3.75,0.581041,3.0,0.1,29BCm. Nadel,0.0,153.39832499,137.24196311,9.99334424,148.57952263,132.42316075,9.99334424,0.058329,0.02982,0.00991844,0.0,74.26059682,66.19667038,4.99352334,5752.43718731,5146.57361675,374.75040906,5571.73209862,4965.86852806,374.75040906,0.0,0.0,0.0,575.24371873,514.65736167,37.47504091,557.17320986,496.58685281,37.47504091,0.21873374,0.11182499,0.03719415,278.47723806,248.23751391,18.72571254,0.17383936,0.19790717,0.01652667,0.1794774,0.20541351,0.01787717,457.17683924,1167.53040074,288.13247975,4.81880237,23.0,1000
125,01.09.2020,11:49:41, pp801a_29bc ,5Zyklen,3.052898,998.0,143.985379,0.02829,145.593271,0.034977,547.068905,0.131428,3.75,0.583218,3.0,0.1,29BCm. Nadel,0.0,144.27392685,137.24196311,9.99334424,139.45512449,132.42316075,9.99334424,0.02834669,0.02982,0.00991844,0.0,69.7133889,66.19667038,4.99352334,5410.27225701,5146.57361675,374.75040906,5229.56716833,4965.86852806,374.75040906,0.0,0.0,0.0,541.0272257,514.65736167,37.47504091,522.95671683,496.58685281,37.47504091,0.1063001,0.11182499,0.03719415,261.42520837,248.23751391,18.72571254,0.18483358,0.19790717,0.01652667,0.19122041,0.20541351,0.01787717,940.73288559,1167.53040074,288.13247975,4.81880237,23.0,1000
126,01.09.2020,11:49:45, pp801a_29bc ,5Zyklen,3.057975,1498.0,214.575785,0.024074,216.183677,0.030761,541.180767,0.077005,3.75,0.584168,3.0,0.1,29BCm. Nadel,0.0,143.24151202,137.24196311,9.99334424,138.42270965,132.42316075,9.99334424,0.01607076,0.02982,0.00991844,0.0,69.20331945,66.19667038,4.99352334,5371.5567006,5146.57361675,374.75040906,5190.85161191,4965.86852806,374.75040906,0.0,0.0,0.0,537.15567006,514.65736167,37.47504091,519.08516119,496.58685281,37.47504091,0.06026535,0.11182499,0.03719415,259.51244792,248.23751391,18.72571254,0.18616577,0.19790717,0.01652667,0.19264662,0.20541351,0.01787717,1659.32818255,1167.53040074,288.13247975,4.81880237,23.0,1000
127,01.09.2020,11:49:48, pp801a_29bc ,5Zyklen,3.060195,1998.0,215.892069,0.033034,217.499961,0.039721,408.220648,0.074552,3.75,0.584566,3.0,0.1,29BCm. Nadel,0.0,108.05408859,137.24196311,9.99334424,103.23528622,132.42316075,9.99334424,0.01653353,0.02982,0.00991844,0.0,51.60937635,66.19667038,4.99352334,4052.02832207,5146.57361675,374.75040906,3871.32323338,4965.86852806,374.75040906,0.0,0.0,0.0,405.20283221,514.65736167,37.47504091,387.13232334,496.58685281,37.47504091,0.06200075,0.11182499,0.03719415,193.53516129,248.23751391,18.72571254,0.24678998,0.19790717,0.01652667,0.25830961,0.20541351,0.01787717,1612.88369559,1167.53040074,288.13247975,4.81880237,23.0,1000
128,01.09.2020,11:49:51, pp801a_29bc ,5Zyklen,5.060136,499.7,60.327096,0.034352,61.934988,0.041039,464.791286,0.307975,3.75,0.966672,5.0,0.1,29BCm. Nadel,0.0,120.72662798,115.29158808,2.64429693,116.87716796,111.44212806,2.64429693,0.06874525,0.03054296,0.01283452,0.0,58.40421135,55.70579255,1.31726435,4527.24854913,4323.43455305,99.16113481,4382.89379835,4179.07980227,99.16113481,0.0,0.0,0.0,452.72485491,432.34345531,9.91611348,438.28937983,417.90798023,9.91611348,0.25779468,0.11453611,0.04812945,219.01579258,208.89672206,4.93974131,0.22088471,0.231672,0.00544449,0.22815976,0.2397021,0.00583311,387.90560472,1258.16127239,323.18254788,3.84946002,23.0,1000
129,01.09.2020,11:49:56, pp801a_29bc ,5Zyklen,5.058553,998.0,116.385132,0.021702,117.993024,0.028389,443.36056,0.106673,3.75,0.96631,5.0,0.1,29BCm. Nadel,0.0,116.61836874,115.29158808,2.64429693,112.76890872,111.44212806,2.64429693,0.02174549,0.03054296,0.01283452,0.0,56.37358161,55.70579255,1.31726435,4373.18882766,4323.43455305,99.16113481,4228.83407687,4179.07980227,99.16113481,0.0,0.0,0.0,437.31888277,432.34345531,9.91611348,422.88340769,417.90798023,9.91611348,0.08154559,0.11453611,0.04812945,211.40093105,208.89672206,4.93974131,0.22866609,0.231672,0.00544449,0.2364718,0.2397021,0.00583311,1226.30786717,1258.16127239,323.18254788,3.84946002,23.0,1000
130,01.09.2020,11:49:59, pp801a_29bc ,5Zyklen,5.051462,1498.0,173.419366,0.026643,175.027258,0.03333,438.152348,0.083437,3.75,0.965028,5.0,0.1,29BCm. Nadel,0.0,115.76726702,115.29158808,2.64429693,111.917807,111.44212806,2.64429693,0.01778571,0.03054296,0.01283452,0.0,55.95001064,55.70579255,1.31726435,4341.27251335,4323.43455305,99.16113481,4196.91776257,4179.07980227,99.16113481,0.0,0.0,0.0,434.12725134,432.34345531,9.91611348,419.69177626,417.90798023,9.91611348,0.06669643,0.11453611,0.04812945,209.81253991,208.89672206,4.93974131,0.23034721,0.231672,0.00544449,0.2382701,0.2397021,0.00583311,1499.33065596,1258.16127239,323.18254788,3.84946002,23.0,1000
131,01.09.2020,11:50:02, pp801a_29bc ,5Zyklen,5.050034,1998.0,215.892069,0.027763,217.499961,0.03445,408.220648,0.064659,3.75,0.964775,5.0,0.1,29BCm. Nadel,0.0,108.05408859,115.29158808,2.64429693,104.20462857,111.44212806,2.64429693,0.0138954,0.03054296,0.01283452,0.0,52.09536659,55.70579255,1.31726435,4052.02832207,4323.43455305,99.16113481,3907.67357129,4179.07980227,99.16113481,0.0,0.0,0.0,405.20283221,432.34345531,9.91611348,390.76735713,417.90798023,9.91611348,0.05210773,0.11453611,0.04812945,195.3576247,208.89672206,4.93974131,0.24678998,0.231672,0.00544449,0.25590674,0.2397021,0.00583311,1919.10096171,1258.16127239,323.18254788,3.84946002,23.0,1000
132,01.09.2020,11:50:05, pp801a_29bc ,5Zyklen,6.063016,499.7,53.257963,0.029279,54.865855,0.035966,411.740959,0.269905,3.75,1.158253,6.0,0.1,29BCm. Nadel,0.0,106.57987392,105.44087575,0.48894842,103.06704799,101.92804982,0.48894842,0.05859316,0.02879472,0.01043271,0.0,51.50422742,50.94962755,0.23964653,3996.74527216,3954.03284061,18.33556577,3865.01429976,3822.3018682,18.33556577,0.0,0.0,0.0,399.67452722,395.40328406,1.83355658,386.50142998,382.23018682,1.83355658,0.21972433,0.1079802,0.03912266,193.14085282,191.06110331,0.89867447,0.25020359,0.25292267,0.00117357,0.25873125,0.26164053,0.00125589,455.11572572,1356.33029985,469.4691476,3.51282593,23.0,1000
133,01.09.2020,11:50:10, pp801a_29bc ,5Zyklen,6.062965,998.0,105.545228,0.024601,107.15312,0.031288,402.62946,0.117565,3.75,1.15825,6.0,0.1,29BCm. Nadel,0.0,105.75674148,105.44087575,0.48894842,102.24391555,101.92804982,0.48894842,0.0246503,0.02879472,0.01043271,0.0,51.10963263,50.94962755,0.23964653,3965.87780561,3954.03284061,18.33556577,3834.1468332,3822.3018682,18.33556577,0.0,0.0,0.0,396.58778056,395.40328406,1.83355658,383.41468332,382.23018682,1.83355658,0.09243863,0.1079802,0.03912266,191.66112235,191.06110331,0.89867447,0.25215099,0.25292267,0.00117357,0.26081422,0.26164053,0.00125589,1081.79884287,1356.33029985,469.4691476,3.51282593,23.0,1000
134,01.09.2020,11:50:13, pp801a_29bc ,5Zyklen,6.056872,1498.0,157.54183,0.032902,159.149721,0.039589,398.405511,0.099105,3.75,1.157115,6.0,0.1,29BCm. Nadel,0.0,105.16811081,105.44087575,0.48894842,101.65528488,101.92804982,0.48894842,0.02196395,0.02879472,0.01043271,0.0,50.81666047,50.94962755,0.23964653,3943.80415554,3954.03284061,18.33556577,3812.07318313,3822.3018682,18.33556577,0.0,0.0,0.0,394.38041555,395.40328406,1.83355658,381.20731831,382.23018682,1.83355658,0.08236482,0.1079802,0.03912266,190.56247675,191.06110331,0.89867447,0.25356229,0.25292267,0.00117357,0.26232445,0.26164053,0.00125589,1214.11059105,1356.33029985,469.4691476,3.51282593,23.0,1000
135,01.09.2020,11:50:16, pp801a_29bc ,5Zyklen,6.055633,1998.0,208.309036,0.019923,209.916928,0.02661,393.988228,0.049944,3.75,1.156895,6.0,0.1,29BCm. Nadel,0.0,104.25877678,105.44087575,0.48894842,100.74595085,101.92804982,0.48894842,0.00997147,0.02879472,0.01043271,0.0,50.36798969,50.94962755,0.23964653,3909.70412913,3954.03284061,18.33556577,3777.97315672,3822.3018682,18.33556577,0.0,0.0,0.0,390.97041291,395.40328406,1.83355658,377.79731567,382.23018682,1.83355658,0.03739302,0.1079802,0.03912266,188.87996133,191.06110331,0.89867447,0.25577383,0.25292267,0.00117357,0.26469219,0.26164053,0.00125589,2674.29603975,1356.33029985,469.4691476,3.51282593,23.0,1000
136,01.09.2020,11:50:20, pp801a_29bc ,5Zyklen,10.055892,499.7,40.698404,0.030333,42.306296,0.03702,317.487709,0.277816,3.75,1.921058,10.0,0.1,29BCm. Nadel,0.0,81.44567541,80.67103311,0.30571672,78.68091843,77.90627614,0.30571672,0.06070242,0.02829834,0.01088003,0.0,39.31010801,38.9389889,0.14796686,3054.2128277,3025.16374162,11.4643769,2950.53444123,2921.48535515,11.4643769,0.0,0.0,0.0,305.42128277,302.51637416,1.14643769,295.05344412,292.14853552,1.14643769,0.22763408,0.10611878,0.04080012,147.41290502,146.02120837,0.55487571,0.32741661,0.33057484,0.0012511,0.33892165,0.34230743,0.00134142,439.30153079,1280.09528093,305.71168634,2.76475697,23.0,1000
137,01.09.2020,11:50:24, pp801a_29bc ,5Zyklen,10.042417,998.0,80.604009,0.02045,82.211901,0.027137,308.912454,0.101969,3.75,1.9185,10.0,0.1,29BCm. Nadel,0.0,80.76554008,80.67103311,0.30571672,78.00078311,77.90627614,0.30571672,0.02049098,0.02829834,0.01088003,0.0,38.99014606,38.9389889,0.14796686,3028.70775301,3025.16374162,11.4643769,2925.02936654,2921.48535515,11.4643769,0.0,0.0,0.0,302.8707753,302.51637416,1.14643769,292.50293665,292.14853552,1.14643769,0.07684118,0.10611878,0.04080012,146.21304774,146.02120837,0.55487571,0.33017382,0.33057484,0.0012511,0.34187691,0.34230743,0.00134142,1301.38549307,1280.09528093,305.71168634,2.76475697,23.0,1000
138,01.09.2020,11:50:27, pp801a_29bc ,5Zyklen,10.029527,1498.0,120.583176,0.026775,122.191068,0.033462,305.885518,0.083767,3.75,1.916015,10.0,0.1,29BCm. Nadel,0.0,80.49611215,80.67103311,0.30571672,77.73135518,77.90627614,0.30571672,0.01787383,0.02829834,0.01088003,0.0,38.85674067,38.9389889,0.14796686,3018.60420561,3025.16374162,11.4643769,2914.92581914,2921.48535515,11.4643769,0.0,0.0,0.0,301.86042056,302.51637416,1.14643769,291.49258191,292.14853552,1.14643769,0.06702687,0.10611878,0.04080012,145.71277752,146.02120837,0.55487571,0.33127894,0.33057484,0.0012511,0.3430619,0.34230743,0.00134142,1491.93899782,1280.09528093,305.71168634,2.76475697,23.0,1000
139,01.09.2020,11:50:31, pp801a_29bc ,5Zyklen,10.034758,1998.0,159.793656,0.028224,161.401547,0.034912,302.930832,0.065525,3.75,1.916929,10.0,0.1,29BCm. Nadel,0.0,79.9768048,80.67103311,0.30571672,77.21204783,77.90627614,0.30571672,0.01412613,0.02829834,0.01088003,0.0,38.59896085,38.9389889,0.14796686,2999.13018018,3025.16374162,11.4643769,2895.45179371,2921.48535515,11.4643769,0.0,0.0,0.0,299.91301802,302.51637416,1.14643769,289.54517937,292.14853552,1.14643769,0.05297297,0.10611878,0.04080012,144.7461032,146.02120837,0.55487571,0.33343001,0.33057484,0.0012511,0.34536925,0.34230743,0.00134142,1887.75510204,1280.09528093,305.71168634,2.76475697,23.0,1000
140,01.09.2020,11:50:34, pp801a_29bc ,5Zyklen,12.037175,499.7,35.967608,0.021702,37.575499,0.028389,281.985437,0.213047,3.75,2.299488,12.0,0.1,29BCm. Nadel,0.0,71.97840304,71.92794691,0.10465802,69.43656018,69.38610405,0.10465802,0.04343006,0.02563614,0.00649719,0.0,34.69656506,34.68023395,0.05063476,2699.19011407,2697.2980091,3.92467577,2603.87100669,2601.97890173,3.92467577,0.0,0.0,0.0,269.91901141,269.72980091,0.39246758,260.38710067,260.19789017,0.39246758,0.16286272,0.09613554,0.02436447,130.11211898,130.05087731,0.18988034,0.3704815,0.37074374,0.00054062,0.3840436,0.3843255,0.000581,614.01406936,1256.99035689,308.75301282,2.54184286,23.0,1000
141,01.09.2020,11:50:38, pp801a_29bc ,5Zyklen,12.044644,998.0,71.968789,0.025655,73.57668,0.032342,276.465483,0.121526,3.75,2.300971,12.0,0.1,29BCm. Nadel,0.0,72.11301503,71.92794691,0.10465802,69.57117217,69.38610405,0.10465802,0.02570641,0.02563614,0.00649719,0.0,34.77273288,34.68023395,0.05063476,2704.23806363,2697.2980091,3.92467577,2608.91895625,2601.97890173,3.92467577,0.0,0.0,0.0,270.42380636,269.72980091,0.39246758,260.89189563,260.19789017,0.39246758,0.09639905,0.09613554,0.02436447,130.39774829,130.05087731,0.18988034,0.36978993,0.37074374,0.00054062,0.38330052,0.3843255,0.000581,1037.35464172,1256.99035689,308.75301282,2.54184286,23.0,1000
142,01.09.2020,11:50:42, pp801a_29bc ,5Zyklen,12.041788,1498.0,107.845647,0.03086,109.453539,0.037547,273.99918,0.093993,3.75,2.300465,12.0,0.1,29BCm. Nadel,0.0,71.99308879,71.92794691,0.10465802,69.45124592,69.38610405,0.10465802,0.0206008,0.02563614,0.00649719,0.0,34.71532256,34.68023395,0.05063476,2699.74082944,2697.2980091,3.92467577,2604.42172206,2601.97890173,3.92467577,0.0,0.0,0.0,269.97408294,269.72980091,0.39246758,260.44217221,260.19789017,0.39246758,0.077253,0.09613554,0.02436447,130.1824596,130.05087731,0.18988034,0.37040593,0.37074374,0.00054062,0.38396239,0.3843255,0.000581,1294.44804493,1256.99035689,308.75301282,2.54184286,23.0,1000
143,01.09.2020,11:50:45, pp801a_29bc ,5Zyklen,12.048379,1998.0,143.111307,0.025589,144.719199,0.032276,271.620118,0.060579,3.75,2.301704,12.0,0.1,29BCm. Nadel,0.0,71.62728078,71.92794691,0.10465802,69.08543792,69.38610405,0.10465802,0.01280731,0.02563614,0.00649719,0.0,34.53631531,34.68023395,0.05063476,2686.02302928,2697.2980091,3.92467577,2590.7039219,2601.97890173,3.92467577,0.0,0.0,0.0,268.60230293,269.72980091,0.39246758,259.07039219,260.19789017,0.39246758,0.0480274,0.09613554,0.02436447,129.51118239,130.05087731,0.18988034,0.37229763,0.37074374,0.00054062,0.38599548,0.3843255,0.000581,2082.14467154,1256.99035689,308.75301282,2.54184286,23.0,1000
144,01.09.2020,11:50:48, pp801a_29bc ,5Zyklen,15.019204,499.7,30.480868,0.019133,32.08876,0.02582,240.810188,0.193764,3.75,2.868901,15.0,0.1,29BCm. Nadel,0.0,60.998335,61.23400259,0.09812978,58.71711247,58.95278006,0.09812978,0.03828897,0.02479893,0.00509789,0.0,29.33941175,29.46399057,0.05039016,2287.43756254,2296.2750972,3.67986684,2201.89171769,2210.72925235,3.67986684,0.0,0.0,0.0,228.74375625,229.62750972,0.36798668,220.18917177,221.07292524,0.36798668,0.14358365,0.09299599,0.01911707,110.02279406,110.48996462,0.18896311,0.4371704,0.43549125,0.0006984,0.45415494,0.45234319,0.00075352,696.45812645,1210.66743032,225.03101029,2.28122253,23.0,1000
145,01.09.2020,11:50:53, pp801a_29bc ,5Zyklen,15.040097,998.0,61.285584,0.026907,62.893476,0.033594,236.323182,0.12623,3.75,2.873136,15.0,0.1,29BCm. Nadel,0.0,61.4084008,61.23400259,0.09812978,59.12717827,58.95278006,0.09812978,0.02696092,0.02479893,0.00509789,0.0,29.55010868,29.46399057,0.05039016,2302.81503006,2296.2750972,3.67986684,2217.26918522,2210.72925235,3.67986684,0.0,0.0,0.0,230.28150301,229.62750972,0.36798668,221.72691852,221.07292524,0.36798668,0.10110346,0.09299599,0.01911707,110.81290753,110.48996462,0.18896311,0.43425112,0.43549125,0.0006984,0.45100523,0.45234319,0.00075352,989.08586365,1210.66743032,225.03101029,2.28122253,23.0,1000
146,01.09.2020,11:50:56, pp801a_29bc ,5Zyklen,15.016933,1498.0,91.950792,0.02717,93.558684,0.033857,234.208988,0.084757,3.75,2.868826,15.0,0.1,29BCm. Nadel,0.0,61.38237116,61.23400259,0.09812978,59.10114863,58.95278006,0.09812978,0.01813752,0.02479893,0.00509789,0.0,29.54150556,29.46399057,0.05039016,2301.83891856,2296.2750972,3.67986684,2216.29307371,2210.72925235,3.67986684,0.0,0.0,0.0,230.18389186,229.62750972,0.36798668,221.62930737,221.07292524,0.36798668,0.06801569,0.09299599,0.01911707,110.78064584,110.48996462,0.18896311,0.43443526,0.43549125,0.0006984,0.45120386,0.45234319,0.00075352,1470.2490492,1210.66743032,225.03101029,2.28122253,23.0,1000
147,01.09.2020,11:50:59, pp801a_29bc ,5Zyklen,15.017604,1998.0,122.171513,0.031585,123.779405,0.038272,232.318704,0.071831,3.75,2.868865,15.0,0.1,29BCm. Nadel,0.0,61.1469034,61.23400259,0.09812978,58.86568087,58.95278006,0.09812978,0.01580831,0.02479893,0.00509789,0.0,29.42493628,29.46399057,0.05039016,2293.00887763,2296.2750972,3.67986684,2207.46303278,2210.72925235,3.67986684,0.0,0.0,0.0,229.30088776,229.62750972,0.36798668,220.74630328,221.07292524,0.36798668,0.05928116,0.09299599,0.01911707,110.34351106,110.48996462,0.18896311,0.43610821,0.43549125,0.0006984,0.45300872,0.45234319,0.00075352,1686.87668197,1210.66743032,225.03101029,2.28122253,23.0,1000
148,01.09.2020,11:51:02, pp801a_29bc ,5Zyklen,20.033912,499.7,24.885364,0.030267,26.493256,0.036954,198.81871,0.277321,3.75,3.82697,20.0,0.1,29BCm. Nadel,0.0,49.80060837,50.13254153,0.11386721,47.80905318,48.14098635,0.11386721,0.06057034,0.03005854,0.01043561,0.0,23.87424142,24.0554639,0.06182609,1867.52281369,1879.97030743,4.2700203,1792.83949434,1805.28698809,4.2700203,0.0,0.0,0.0,186.75228137,187.99703074,0.42700203,179.28394943,180.52869881,0.42700203,0.22713878,0.11271954,0.03913355,89.52840533,90.20798963,0.23184782,0.53546869,0.53193156,0.0012128,0.55777441,0.55393788,0.00131543,440.25946851,1169.25364687,287.37208679,1.99155518,23.0,1000
149,01.09.2020,11:51:07, pp801a_29bc ,5Zyklen,20.004999,998.0,50.14289,0.026182,51.750782,0.032869,194.454339,0.123507,3.75,3.821611,20.0,0.1,29BCm. Nadel,0.0,50.24337675,50.13254153,0.11386721,48.25182157,48.14098635,0.11386721,0.02623447,0.03005854,0.01043561,0.0,24.11279355,24.0554639,0.06182609,1884.12662826,1879.97030743,4.2700203,1809.44330891,1805.28698809,4.2700203,0.0,0.0,0.0,188.41266283,187.99703074,0.42700203,180.94433089,180.52869881,0.42700203,0.09837926,0.11271954,0.03913355,90.42297582,90.20798963,0.23184782,0.53074989,0.53193156,0.0012128,0.55265617,0.55393788,0.00131543,1016.47442263,1169.25364687,287.37208679,1.99155518,23.0,1000
150,01.09.2020,11:51:10, pp801a_29bc ,5Zyklen,20.012417,1498.0,75.362851,0.027434,76.970743,0.034121,192.683769,0.085416,3.75,3.823068,20.0,0.1,29BCm. Nadel,0.0,50.30897931,50.13254153,0.11386721,48.31742412,48.14098635,0.11386721,0.01831375,0.03005854,0.01043561,0.0,24.14955519,24.0554639,0.06182609,1886.58672397,1879.97030743,4.2700203,1811.90340462,1805.28698809,4.2700203,0.0,0.0,0.0,188.6586724,187.99703074,0.42700203,181.19034046,180.52869881,0.42700203,0.06867657,0.11271954,0.03913355,90.56083195,90.20798963,0.23184782,0.5300578,0.53193156,0.0012128,0.5519058,0.55393788,0.00131543,1456.10070229,1169.25364687,287.37208679,1.99155518,23.0,1000
151,01.09.2020,11:51:13, pp801a_29bc ,5Zyklen,20.021039,1998.0,100.254049,0.030201,101.861941,0.036888,191.182321,0.069234,3.75,3.824712,20.0,0.1,29BCm. Nadel,0.0,50.1772017,50.13254153,0.11386721,48.18564652,48.14098635,0.11386721,0.01511562,0.03005854,0.01043561,0.0,24.08526545,24.0554639,0.06182609,1881.64506381,1879.97030743,4.2700203,1806.96174447,1805.28698809,4.2700203,0.0,0.0,0.0,188.16450638,187.99703074,0.42700203,180.69617445,180.52869881,0.42700203,0.05668356,0.11271954,0.03913355,90.31974544,90.20798963,0.23184782,0.53144986,0.53193156,0.0012128,0.55341515,0.55393788,0.00131543,1764.17999404,1169.25364687,287.37208679,1.99155518,23.0,1000
