,Datum,time,measurement,measurement,pressure_sample[bar],current[mA],voltage_th[mV],voltage_needle_th[mV],voltage[mV],voltage_needle[mV],R_ges / mOhm*cm²,R_bulk / mOhm*cm²,contact_area[cm2],p_Kraftsensor / ?,pressure_rounded[bar],sample_thickness[cm],parameters,[mV]_in_[V],main_resistance[mOhm],main_resistance_mean[mOhm],main_resistance_error[mOhm],flow_resistance[mOhm],flow_resistance_mean[mOhm],flow_resistance_error[mOhm],bulk_resistance[mOhm],bulk_resistance_mean[mOhm],bulk_resistance_error[mOhm],bulk_resistance_sub[mOhm],contact_resistance[mOhm],contact_resistance_mean[mOhm],contact_resistance_error[mOhm],vs_main_resistance[mOhm*cm],vs_main_resistance_mean[mOhm*cm],vs_main_resistance_error[mOhm*cm],vs_flow_resistance[mOhm*cm],vs_flow_resistance_mean[mOhm*cm],vs_flow_resistance_error[mOhm*cm],vs_bulk_resistance[mOhm*cm],vs_bulk_resistance_mean[mOhm*cm],vs_bulk_resistance_error[mOhm*cm],as_main_resistance[mOhm*cm2],as_main_resistance_mean[mOhm*cm2],as_main_resistance_error[mOhm*cm2],as_flow_resistance[mOhm*cm2],as_flow_resistance_mean[mOhm*cm2],as_flow_resistance_error[mOhm*cm2],as_bulk_resistance[mOhm*cm2],as_bulk_resistance_mean[mOhm*cm2],as_bulk_resistance_error[mOhm*cm2],as_contact_resistance[mOhm*cm2],as_contact_resistance_mean[mOhm*cm2],as_contact_resistance_error[mOhm*cm2],vs_main_conductance[S/cm],vs_main_conductance_mean[S/cm],vs_main_conductance_error[S/cm],vs_flow_conductance[S/cm],vs_flow_conductance_mean[S/cm],vs_flow_conductance_error[S/cm],vs_bulk_conductance[S/cm],vs_bulk_conductance_mean[S/cm],vs_bulk_conductance_error[S/cm],degradation_corr[mOhm],cycle,[mV] in [V]
199,06.10.2020,09:12:16, gps_5bar_h23 ,Test,30.009655,1999.0,18.93931,0.022921,19.057632,0.025424,35.750935,0.047695,3.75,5.732895,30.0,0.1,H23m. Nadel,0.0,9.4743922,9.4988003,0.00918073,9.4729922,9.4974003,0.00918073,0.01146623,0.02187453,0.00467426,0.0,4.73076298,4.73776288,0.0027,355.28970735,356.20501124,0.34427737,355.23720735,356.15251124,0.34427737,0.0,0.0,0.0,35.52897074,35.62050112,0.03442774,35.52372074,35.61525112,0.03442774,0.04299837,0.0820295,0.01752848,17.74036118,17.76661081,0.01012501,2.81460447,2.80737995,0.00271582,2.81502044,2.80779378,0.00271662,2325.66932798,1414.5948715,326.22544982,0.0014,19.0,1000
0,06.10.2020,09:27:30, gps_6bar ,Test,2.041501,499.8,25.975644,0.029048,26.103093,0.029839,195.851536,0.223879,3.75,0.389996,2.0,0.1,H23m. Nadel,0.0,51.97207683,50.84623755,0.37625658,51.96717683,50.84133755,0.37625658,0.05811925,0.02711724,0.01069861,0.0,25.95452879,25.40711015,0.18290667,1948.95288115,1906.73390796,14.10962167,1948.76913115,1906.55015796,14.10962167,0.0,0.0,0.0,194.89528812,190.6733908,1.41096217,194.87691312,190.6550158,1.41096217,0.21794718,0.10168964,0.04011981,97.32948297,95.27666308,0.6859,0.51309604,0.52454196,0.00382585,0.51314442,0.52459253,0.00382658,458.82676948,1422.80995482,398.55755168,0.0049,25.0,1000
1,06.10.2020,09:27:34, gps_6bar ,Test,2.053582,999.0,50.471216,0.024568,50.598664,0.025359,189.934927,0.09519,3.75,0.392327,2.0,0.1,H23m. Nadel,0.0,50.52173774,50.84623755,0.37625658,50.51683774,50.84133755,0.37625658,0.02459259,0.02711724,0.01069861,0.0,25.24612257,25.40711015,0.18290667,1894.56516517,1906.73390796,14.10962167,1894.38141517,1906.55015796,14.10962167,0.0,0.0,0.0,189.45651652,190.6733908,1.41096217,189.43814152,190.6550158,1.41096217,0.09222222,0.10168964,0.04011981,94.67295965,95.27666308,0.6859,0.5278256,0.52454196,0.00382585,0.5278768,0.52459253,0.00382658,1084.3373494,1422.80995482,398.55755168,0.0049,25.0,1000
2,06.10.2020,09:27:37, gps_6bar ,Test,2.058711,1499.0,75.692416,0.020088,75.819864,0.020878,189.676111,0.052231,3.75,0.393284,2.0,0.1,H23m. Nadel,0.0,50.49527418,50.84623755,0.37625658,50.49037418,50.84133755,0.37625658,0.01340093,0.02711724,0.01069861,0.0,25.23848662,25.40711015,0.18290667,1893.57278185,1906.73390796,14.10962167,1893.38903185,1906.55015796,14.10962167,0.0,0.0,0.0,189.35727819,190.6733908,1.41096217,189.33890319,190.6550158,1.41096217,0.0502535,0.10168964,0.04011981,94.64432484,95.27666308,0.6859,0.52810223,0.52454196,0.00382585,0.52815348,0.52459253,0.00382658,1989.91105801,1422.80995482,398.55755168,0.0049,25.0,1000
3,06.10.2020,09:27:41, gps_6bar ,Test,2.065096,1999.0,100.741327,0.0247,100.868776,0.02549,189.223567,0.047818,3.75,0.39451,2.0,0.1,H23m. Nadel,0.0,50.39586143,50.84623755,0.37625658,50.39096143,50.84133755,0.37625658,0.01235618,0.02711724,0.01069861,0.0,25.18930263,25.40711015,0.18290667,1889.84480365,1906.73390796,14.10962167,1889.66105365,1906.55015796,14.10962167,0.0,0.0,0.0,188.98448037,190.6733908,1.41096217,188.96610537,190.6550158,1.41096217,0.04633567,0.10168964,0.04011981,94.45988485,95.27666308,0.6859,0.52914398,0.52454196,0.00382585,0.52919543,0.52459253,0.00382658,2158.16464238,1422.80995482,398.55755168,0.0049,25.0,1000
4,06.10.2020,09:27:44, gps_6bar ,Test,3.067647,499.8,19.392949,0.016267,19.520398,0.017057,146.461569,0.12798,3.75,0.586015,3.0,0.1,H23m. Nadel,0.0,38.80141857,38.33067319,0.1589871,38.79731857,38.32657319,0.1589871,0.03254702,0.01893229,0.00536234,0.0,19.38238577,19.15382045,0.07708934,1455.05319628,1437.40024472,5.96201635,1454.89944628,1437.24649472,5.96201635,0.0,0.0,0.0,145.50531963,143.74002447,0.59620163,145.48994463,143.72464947,0.59620163,0.12205132,0.07099609,0.02010879,72.68394665,71.82682669,0.28908501,0.6872601,0.69573609,0.00286392,0.68733272,0.69581052,0.00286453,819.3274728,1794.62101875,470.01130468,0.0041,25.0,1000
5,06.10.2020,09:27:48, gps_6bar ,Test,3.070366,999.0,38.184172,0.022394,38.31162,0.023184,143.812388,0.087028,3.75,0.586561,3.0,0.1,H23m. Nadel,0.0,38.22239439,38.33067319,0.1589871,38.21829439,38.32657319,0.1589871,0.02241642,0.01893229,0.00536234,0.0,19.09793899,19.15382045,0.07708934,1433.33978979,1437.40024472,5.96201635,1433.18603979,1437.24649472,5.96201635,0.0,0.0,0.0,143.33397898,143.74002447,0.59620163,143.31860398,143.72464947,0.59620163,0.08406156,0.07099609,0.02010879,71.61727121,71.82682669,0.28908501,0.69767128,0.69573609,0.00286392,0.69774612,0.69581052,0.00286453,1189.60435831,1794.62101875,470.01130468,0.0041,25.0,1000
6,06.10.2020,09:27:52, gps_6bar ,Test,3.066648,1498.0,57.217371,0.016794,57.344819,0.017584,143.553453,0.044019,3.75,0.585864,3.0,0.1,H23m. Nadel,0.0,38.19584179,38.33067319,0.1589871,38.19174179,38.32657319,0.1589871,0.01121095,0.01893229,0.00536234,0.0,19.09026542,19.15382045,0.07708934,1432.34406709,1437.40024472,5.96201635,1432.19031709,1437.24649472,5.96201635,0.0,0.0,0.0,143.23440671,143.74002447,0.59620163,143.21903171,143.72464947,0.59620163,0.04204105,0.07099609,0.02010879,71.58849533,71.82682669,0.28908501,0.69815628,0.69573609,0.00286392,0.69823123,0.69581052,0.00286453,2378.62728752,1794.62101875,470.01130468,0.0041,25.0,1000
7,06.10.2020,09:27:55, gps_6bar ,Test,3.068731,1999.0,76.167973,0.0191,76.295422,0.01989,143.125478,0.037313,3.75,0.586206,3.0,0.1,H23m. Nadel,0.0,38.10303802,38.33067319,0.1589871,38.09893802,38.32657319,0.1589871,0.00955478,0.01893229,0.00536234,0.0,19.04469162,19.15382045,0.07708934,1428.86392571,1437.40024472,5.96201635,1428.71017571,1437.24649472,5.96201635,0.0,0.0,0.0,142.88639257,143.74002447,0.59620163,142.87101757,143.72464947,0.59620163,0.03583042,0.07099609,0.02010879,71.41759358,71.82682669,0.28908501,0.69985671,0.69573609,0.00286392,0.69993202,0.69581052,0.00286453,2790.92495637,1794.62101875,470.01130468,0.0041,25.0,1000
8,06.10.2020,09:27:58, gps_6bar ,Test,5.05888,499.8,14.55901,0.019693,14.686458,0.020483,110.192512,0.153685,3.75,0.966432,5.0,0.1,H23m. Nadel,0.0,29.12967187,28.98181063,0.05741582,29.12637187,28.97851063,0.05741582,0.03940176,0.02275887,0.00595217,0.0,14.54348505,14.47787588,0.02594164,1092.36269508,1086.81789846,2.15309332,1092.23894508,1086.69414846,2.15309332,0.0,0.0,0.0,109.23626951,108.68178985,0.21530933,109.22389451,108.66941485,0.21530933,0.1477566,0.08534576,0.02232064,54.53806895,54.29203454,0.09728113,0.91544686,0.92012817,0.00182074,0.91555058,0.92023295,0.00182115,676.78870665,1400.35624595,304.27829107,0.0033,25.0,1000
9,06.10.2020,09:28:03, gps_6bar ,Test,5.05709,999.0,28.976251,0.023118,29.1037,0.023909,109.248121,0.089749,3.75,0.966064,5.0,0.1,H23m. Nadel,0.0,29.00525626,28.98181063,0.05741582,29.00195626,28.97851063,0.05741582,0.02314114,0.02275887,0.00595217,0.0,14.48940756,14.47787588,0.02594164,1087.69710961,1086.81789846,2.15309332,1087.57335961,1086.69414846,2.15309332,0.0,0.0,0.0,108.76971096,108.68178985,0.21530933,108.75733596,108.66941485,0.21530933,0.08677928,0.08534576,0.02232064,54.33527834,54.29203454,0.09728113,0.91937359,0.92012817,0.00182074,0.9194782,0.92023295,0.00182115,1152.3488191,1400.35624595,304.27829107,0.0033,25.0,1000
10,06.10.2020,09:28:06, gps_6bar ,Test,5.054199,1499.0,43.368053,0.019495,43.495502,0.020286,108.811295,0.050748,3.75,0.965547,5.0,0.1,H23m. Nadel,0.0,28.93132288,28.98181063,0.05741582,28.92802288,28.97851063,0.05741582,0.01300534,0.02275887,0.00595217,0.0,14.45750877,14.47787588,0.02594164,1084.92460807,1086.81789846,2.15309332,1084.80085807,1086.69414846,2.15309332,0.0,0.0,0.0,108.49246081,108.68178985,0.21530933,108.48008581,108.66941485,0.21530933,0.04877001,0.08534576,0.02232064,54.2156579,54.29203454,0.09728113,0.92172303,0.92012817,0.00182074,0.92182818,0.92023295,0.00182115,2050.44028383,1400.35624595,304.27829107,0.0033,25.0,1000
11,06.10.2020,09:28:09, gps_6bar ,Test,5.058639,1999.0,57.693122,0.030959,57.820571,0.031749,108.467804,0.05956,3.75,0.966373,5.0,0.1,H23m. Nadel,0.0,28.8609915,28.98181063,0.05741582,28.8576915,28.97851063,0.05741582,0.01548724,0.02275887,0.00595217,0.0,14.42110213,14.47787588,0.02594164,1082.28718109,1086.81789846,2.15309332,1082.16343109,1086.69414846,2.15309332,0.0,0.0,0.0,108.22871811,108.68178985,0.21530933,108.21634311,108.66941485,0.21530933,0.05807716,0.08534576,0.02232064,54.07913297,54.29203454,0.09728113,0.92396918,0.92012817,0.00182074,0.92407484,0.92023295,0.00182115,1721.84717422,1400.35624595,304.27829107,0.0033,25.0,1000
12,06.10.2020,09:28:12, gps_6bar ,Test,6.071587,499.8,12.853089,0.022328,12.980537,0.023118,97.392986,0.173458,3.75,1.15988,6.0,0.1,H23m. Nadel,0.0,25.71646459,25.61385352,0.04604068,25.71343125,25.61082019,0.04604068,0.04467387,0.02381399,0.00832616,0.0,12.83437869,12.7935031,0.01922013,964.36742197,960.51950696,1.7265256,964.25367197,960.40575696,1.7265256,0.0,0.0,0.0,96.4367422,96.0519507,0.17265256,96.4253672,96.0405757,0.17265256,0.16752701,0.08930246,0.0312231,48.12892009,47.97563662,0.07207547,1.03694917,1.04111336,0.00187162,1.0370715,1.04123667,0.00187207,596.91866714,1682.51634381,569.31820153,0.00303333,25.0,1000
13,06.10.2020,09:28:17, gps_6bar ,Test,6.059041,999.0,25.633115,0.029641,25.760564,0.030432,96.698812,0.114233,3.75,1.157549,6.0,0.1,H23m. Nadel,0.0,25.65877377,25.61385352,0.04604068,25.65574044,25.61082019,0.04604068,0.02967067,0.02381399,0.00832616,0.0,12.81303488,12.7935031,0.01922013,962.20401652,960.51950696,1.7265256,962.09026652,960.40575696,1.7265256,0.0,0.0,0.0,96.22040165,96.0519507,0.17265256,96.20902665,96.0405757,0.17265256,0.11126502,0.08930246,0.0312231,48.04888082,47.97563662,0.07207547,1.03928063,1.04111336,0.00187162,1.03940351,1.04123667,0.00187207,898.75510273,1682.51634381,569.31820153,0.00303333,25.0,1000
14,06.10.2020,09:28:20, gps_6bar ,Test,6.065271,1499.0,38.332081,0.01317,38.45953,0.013961,96.212966,0.034925,3.75,1.158674,6.0,0.1,H23m. Nadel,0.0,25.57176851,25.61385352,0.04604068,25.56873518,25.61082019,0.04604068,0.00878586,0.02381399,0.00832616,0.0,12.77997466,12.7935031,0.01922013,958.94131921,960.51950696,1.7265256,958.82756921,960.40575696,1.7265256,0.0,0.0,0.0,95.89413192,96.0519507,0.17265256,95.88275692,96.0405757,0.17265256,0.03294696,0.08930246,0.0312231,47.92490498,47.97563662,0.07207547,1.04281668,1.04111336,0.00187162,1.04294039,1.04123667,0.00187207,3035.18096684,1682.51634381,569.31820153,0.00303333,25.0,1000
15,06.10.2020,09:28:23, gps_6bar ,Test,6.070967,1999.0,50.991306,0.024239,51.118754,0.025029,95.895612,0.046953,3.75,1.159788,6.0,0.1,H23m. Nadel,0.0,25.5084072,25.61385352,0.04604068,25.50537387,25.61082019,0.04604068,0.01212556,0.02381399,0.00832616,0.0,12.74662415,12.7935031,0.01922013,956.56527014,960.51950696,1.7265256,956.45152014,960.40575696,1.7265256,0.0,0.0,0.0,95.65652701,96.0519507,0.17265256,95.64515201,96.0405757,0.17265256,0.04547086,0.08930246,0.0312231,47.79984058,47.97563662,0.07207547,1.04540697,1.04111336,0.00187162,1.0455313,1.04123667,0.00187207,2199.2106385,1682.51634381,569.31820153,0.00303333,25.0,1000
16,06.10.2020,09:28:27, gps_6bar ,Test,10.052743,499.8,8.97341,0.019495,9.100859,0.020286,68.283755,0.152202,3.75,1.920447,10.0,0.1,H23m. Nadel,0.0,17.9540016,17.88388062,0.02865127,17.9516016,17.88148062,0.02865127,0.0390056,0.02241043,0.00659443,0.0,8.956298,8.92953509,0.0111233,673.27506002,670.6455231,1.07442266,673.18506002,670.5555231,1.07442266,0.0,0.0,0.0,67.327506,67.06455231,0.10744227,67.318506,67.05555231,0.10744227,0.14627101,0.0840391,0.02472911,33.5861175,33.4857566,0.04171237,1.48527706,1.49111216,0.00238774,1.48547563,1.4913123,0.00238838,683.66247756,1552.78944375,425.5355987,0.0024,25.0,1000
17,06.10.2020,09:28:31, gps_6bar ,Test,10.052863,999.0,17.884084,0.02694,18.011533,0.02773,67.610859,0.104093,3.75,1.920486,10.0,0.1,H23m. Nadel,0.0,17.90198599,17.88388062,0.02865127,17.89958599,17.88148062,0.02865127,0.02696697,0.02241043,0.00659443,0.0,8.93630951,8.92953509,0.0111233,671.32447447,670.6455231,1.07442266,671.23447447,670.5555231,1.07442266,0.0,0.0,0.0,67.13244745,67.06455231,0.10744227,67.12344745,67.05555231,0.10744227,0.10112613,0.0840391,0.02472911,33.51116066,33.4857566,0.04171237,1.48959265,1.49111216,0.00238774,1.48979237,1.4913123,0.00238838,988.86414254,1552.78944375,425.5355987,0.0024,25.0,1000
18,06.10.2020,09:28:34, gps_6bar ,Test,10.057028,1499.0,26.770135,0.019231,26.897584,0.020022,67.288819,0.050088,3.75,1.921199,10.0,0.1,H23m. Nadel,0.0,17.85866244,17.88388062,0.02865127,17.85626244,17.88148062,0.02865127,0.01282922,0.02241043,0.00659443,0.0,8.92171661,8.92953509,0.0111233,669.69984156,670.6455231,1.07442266,669.60984156,670.5555231,1.07442266,0.0,0.0,0.0,66.96998416,67.06455231,0.10744227,66.96098416,67.05555231,0.10744227,0.04810957,0.0840391,0.02472911,33.45643729,33.4857566,0.04171237,1.49320627,1.49111216,0.00238774,1.49340696,1.4913123,0.00238838,2078.58839027,1552.78944375,425.5355987,0.0024,25.0,1000
19,06.10.2020,09:28:38, gps_6bar ,Test,10.049542,1999.0,35.623924,0.021669,35.751373,0.02246,67.067358,0.042133,3.75,1.919845,10.0,0.1,H23m. Nadel,0.0,17.82087244,17.88388062,0.02865127,17.81847244,17.88148062,0.02865127,0.01083992,0.02241043,0.00659443,0.0,8.90381626,8.92953509,0.0111233,668.28271636,670.6455231,1.07442266,668.19271636,670.5555231,1.07442266,0.0,0.0,0.0,66.82827164,67.06455231,0.10744227,66.81927164,67.05555231,0.10744227,0.0406497,0.0840391,0.02472911,33.38931097,33.4857566,0.04171237,1.49637268,1.49111216,0.00238774,1.49657423,1.4913123,0.00238838,2460.04276463,1552.78944375,425.5355987,0.0024,25.0,1000
20,06.10.2020,09:28:41, gps_6bar ,Test,12.057362,499.8,7.871115,0.030959,7.998564,0.031749,60.013232,0.238214,3.75,2.303312,12.0,0.1,H23m. Nadel,0.0,15.74852941,15.72377531,0.01643544,15.74632941,15.72157531,0.01643544,0.06194278,0.02527605,0.0122786,0.0,7.84219332,7.84814963,0.00686186,590.56985294,589.64157425,0.61632911,590.48735294,589.55907425,0.61632911,0.0,0.0,0.0,59.05698529,58.96415743,0.06163291,59.04873529,58.95590743,0.06163291,0.23228541,0.0947852,0.04604475,29.40822494,29.43056111,0.02573197,1.6932798,1.69595111,0.00177364,1.69351637,1.69618843,0.00177413,430.50486127,1696.6827327,472.12971747,0.0022,25.0,1000
21,06.10.2020,09:28:45, gps_6bar ,Test,12.048585,999.0,15.737072,0.01541,15.864521,0.016201,59.551505,0.060814,3.75,2.301642,12.0,0.1,H23m. Nadel,0.0,15.75282482,15.72377531,0.01643544,15.75062482,15.72157531,0.01643544,0.01542543,0.02527605,0.0122786,0.0,7.8675997,7.84814963,0.00686186,590.73093093,589.64157425,0.61632911,590.64843093,589.55907425,0.61632911,0.0,0.0,0.0,59.07309309,58.96415743,0.06163291,59.06484309,58.95590743,0.06163291,0.05784535,0.0947852,0.04604475,29.50349887,29.43056111,0.02573197,1.69281808,1.69595111,0.00177364,1.69305453,1.69618843,0.00177413,1728.74756652,1696.6827327,472.12971747,0.0022,25.0,1000
22,06.10.2020,09:28:49, gps_6bar ,Test,12.037296,1499.0,23.549084,0.020813,23.676532,0.021603,59.230818,0.054044,3.75,2.299446,12.0,0.1,H23m. Nadel,0.0,15.70986258,15.72377531,0.01643544,15.70766258,15.72157531,0.01643544,0.01388459,0.02527605,0.0122786,0.0,7.84688899,7.84814963,0.00686186,589.11984656,589.64157425,0.61632911,589.03734656,589.55907425,0.61632911,0.0,0.0,0.0,58.91198466,58.96415743,0.06163291,58.90373466,58.95590743,0.06163291,0.05206721,0.0947852,0.04604475,29.42583372,29.43056111,0.02573197,1.69744748,1.69595111,0.00177364,1.69768522,1.69618843,0.00177413,1920.59450023,1696.6827327,472.12971747,0.0022,25.0,1000
23,06.10.2020,09:28:52, gps_6bar ,Test,12.042218,1999.0,31.352085,0.019693,31.479533,0.020483,59.053651,0.038425,3.75,2.300432,12.0,0.1,H23m. Nadel,0.0,15.68388444,15.72377531,0.01643544,15.68168444,15.72157531,0.01643544,0.00985143,0.02527605,0.0122786,0.0,7.83591651,7.84814963,0.00686186,588.14566658,589.64157425,0.61632911,588.06316658,589.55907425,0.61632911,0.0,0.0,0.0,58.81456666,58.96415743,0.06163291,58.80631666,58.95590743,0.06163291,0.03694285,0.0947852,0.04604475,29.38468691,29.43056111,0.02573197,1.70025906,1.69595111,0.00177364,1.70049759,1.69618843,0.00177413,2706.88400278,1696.6827327,472.12971747,0.0022,25.0,1000
24,06.10.2020,09:28:55, gps_6bar ,Test,15.039271,499.8,6.565108,0.027533,6.692557,0.028323,50.214263,0.21251,3.75,2.872814,15.0,0.1,H23m. Nadel,0.0,13.13547019,13.12663383,0.00781604,13.13347019,13.12463383,0.00781604,0.05508804,0.02833502,0.00968708,0.0,6.53919108,6.54814941,0.00345072,492.58013205,492.24876853,0.29310156,492.50513205,492.17376853,0.29310156,0.0,0.0,0.0,49.25801321,49.22487685,0.02931016,49.25051321,49.21737685,0.02931016,0.20658013,0.10625631,0.03632654,24.52196654,24.55556027,0.01294021,2.03012654,2.03149531,0.00121033,2.03043569,2.03180488,0.0012107,484.07365707,1356.16298276,465.61953987,0.002,25.0,1000
25,06.10.2020,09:29:00, gps_6bar ,Test,15.034762,999.0,13.127889,0.028587,13.255337,0.029377,49.757271,0.110276,3.75,2.872182,15.0,0.1,H23m. Nadel,0.0,13.14103003,13.12663383,0.00781604,13.13903003,13.12463383,0.00781604,0.02861562,0.02833502,0.00968708,0.0,6.55520721,6.54814941,0.00345072,492.78862613,492.24876853,0.29310156,492.71362613,492.17376853,0.29310156,0.0,0.0,0.0,49.27886261,49.22487685,0.02931016,49.27136261,49.21737685,0.02931016,0.10730856,0.10625631,0.03632654,24.58202703,24.55556027,0.01294021,2.02926761,2.03149531,0.00121033,2.02957651,2.03180488,0.0012107,931.8921188,1356.16298276,465.61953987,0.002,25.0,1000
26,06.10.2020,09:29:03, gps_6bar ,Test,15.033196,1499.0,19.673548,0.029312,19.800996,0.030102,49.535514,0.075306,3.75,2.871867,15.0,0.1,H23m. Nadel,0.0,13.1244483,13.12663383,0.00781604,13.1224483,13.12463383,0.00781604,0.01955437,0.02833502,0.00968708,0.0,6.55144696,6.54814941,0.00345072,492.16681121,492.24876853,0.29310156,492.09181121,492.17376853,0.29310156,0.0,0.0,0.0,49.21668112,49.22487685,0.02931016,49.20918112,49.21737685,0.02931016,0.07332889,0.10625631,0.03632654,24.56792612,24.55556027,0.01294021,2.03183144,2.03149531,0.00121033,2.03214111,2.03180488,0.0012107,1363.71906841,1356.16298276,465.61953987,0.002,25.0,1000
27,06.10.2020,09:29:06, gps_6bar ,Test,15.049494,1999.0,26.198068,0.020154,26.325516,0.020944,49.385035,0.03929,3.75,2.875105,15.0,0.1,H23m. Nadel,0.0,13.10558679,13.12663383,0.00781604,13.10358679,13.12463383,0.00781604,0.01008204,0.02833502,0.00968708,0.0,6.54675238,6.54814941,0.00345072,491.45950475,492.24876853,0.29310156,491.38450475,492.17376853,0.29310156,0.0,0.0,0.0,49.14595048,49.22487685,0.02931016,49.13845048,49.21737685,0.02931016,0.03780765,0.10625631,0.03632654,24.55032141,24.55556027,0.01294021,2.03475564,2.03149531,0.00121033,2.03506621,2.03180488,0.0012107,2644.96708677,1356.16298276,465.61953987,0.002,25.0,1000
28,06.10.2020,09:29:09, gps_6bar ,Test,20.042087,499.8,5.353777,0.028916,5.481225,0.029707,41.125638,0.22289,3.75,3.828611,20.0,0.1,H23m. Nadel,0.0,10.71183874,10.71703879,0.00755996,10.71013874,10.71533879,0.00755996,0.05785514,0.0276803,0.01041868,0.0,5.3261418,5.34382924,0.00635015,401.69395258,401.88895446,0.28349837,401.63020258,401.82520446,0.28349837,0.0,0.0,0.0,40.16939526,40.18889545,0.02834984,40.16302026,40.18252045,0.02834984,0.21695678,0.10380113,0.03907006,19.97303174,20.03935966,0.02381306,2.48945744,2.48825324,0.00175475,2.48985259,2.488648,0.0017553,460.92128925,1364.34117144,393.14490892,0.0017,25.0,1000
29,06.10.2020,09:29:14, gps_6bar ,Test,20.034084,999.0,10.725448,0.0247,10.852897,0.02549,40.739103,0.095684,3.75,3.827276,20.0,0.1,H23m. Nadel,0.0,10.73618418,10.71703879,0.00755996,10.73448418,10.71533879,0.00755996,0.02472472,0.0276803,0.01041868,0.0,5.35487973,5.34382924,0.00635015,402.60690691,401.88895446,0.28349837,402.54315691,401.82520446,0.28349837,0.0,0.0,0.0,40.26069069,40.18889545,0.02834984,40.25431569,40.18252045,0.02834984,0.09271772,0.10380113,0.03907006,20.08079899,20.03935966,0.02381306,2.48381233,2.48825324,0.00175475,2.48420569,2.488648,0.0017553,1078.54251012,1364.34117144,393.14490892,0.0017,25.0,1000
30,06.10.2020,09:29:17, gps_6bar ,Test,20.038886,1499.0,16.069191,0.024897,16.19664,0.025688,40.518611,0.064263,3.75,3.828183,20.0,0.1,H23m. Nadel,0.0,10.71994063,10.71703879,0.00755996,10.71824063,10.71533879,0.00755996,0.01660907,0.0276803,0.01041868,0.0,5.35081578,5.34382924,0.00635015,401.99777352,401.88895446,0.28349837,401.93402352,401.82520446,0.28349837,0.0,0.0,0.0,40.19977735,40.18889545,0.02834984,40.19340235,40.18252045,0.02834984,0.06228402,0.10380113,0.03907006,20.06555916,20.03935966,0.02381306,2.48757597,2.48825324,0.00175475,2.48797052,2.488648,0.0017553,1605.54819188,1364.34117144,393.14490892,0.0017,25.0,1000
31,06.10.2020,09:29:20, gps_6bar ,Test,20.041157,1999.0,21.389683,0.023053,21.517131,0.023843,40.364804,0.044728,3.75,3.828542,20.0,0.1,H23m. Nadel,0.0,10.7001916,10.71703879,0.00755996,10.6984916,10.71533879,0.00755996,0.01153227,0.0276803,0.01041868,0.0,5.34347966,5.34382924,0.00635015,401.25718484,401.88895446,0.28349837,401.19343484,401.82520446,0.28349837,0.0,0.0,0.0,40.12571848,40.18889545,0.02834984,40.11934348,40.18252045,0.02834984,0.043246,0.10380113,0.03907006,20.03804874,20.03935966,0.02381306,2.49216721,2.48825324,0.00175475,2.49256322,2.488648,0.0017553,2312.35269452,1364.34117144,393.14490892,0.0017,25.0,1000
32,06.10.2020,09:29:24, gps_6bar ,Test,24.041353,499.8,4.695404,0.027071,4.822852,0.027862,36.185867,0.209049,3.75,4.592643,24.0,0.1,H23m. Nadel,0.0,9.39456583,9.40504706,0.00621563,9.39296583,9.40344706,0.00621563,0.05416367,0.02677332,0.00923633,0.0,4.66940108,4.68833687,0.00662527,352.29621849,352.68926463,0.23308622,352.23621849,352.62926463,0.23308622,0.0,0.0,0.0,35.22962185,35.26892646,0.02330862,35.22362185,35.26292646,0.02330862,0.20311375,0.10039994,0.03463625,17.51025405,17.58126326,0.02484478,2.83852039,2.83536078,0.001873,2.83900391,2.83584322,0.00187364,492.334971,1289.48050907,299.51521568,0.0016,25.0,1000
33,06.10.2020,09:29:28, gps_6bar ,Test,24.038083,999.0,9.411338,0.019297,9.538786,0.020088,35.806254,0.075405,3.75,4.592071,24.0,0.1,H23m. Nadel,0.0,9.42075876,9.40504706,0.00621563,9.41915876,9.40344706,0.00621563,0.01931632,0.02677332,0.00923633,0.0,4.69992122,4.68833687,0.00662527,353.27845345,352.68926463,0.23308622,353.21845345,352.62926463,0.23308622,0.0,0.0,0.0,35.32784535,35.26892646,0.02330862,35.32184535,35.26292646,0.02330862,0.07243619,0.10039994,0.03463625,17.62470458,17.58126326,0.02484478,2.83062833,2.83536078,0.001873,2.83110916,2.83584322,0.00187364,1380.52547028,1289.48050907,299.51521568,0.0016,25.0,1000
34,06.10.2020,09:29:31, gps_6bar ,Test,24.034503,1499.0,14.104479,0.029839,14.231928,0.030629,35.603555,0.076624,3.75,4.591424,24.0,0.1,H23m. Nadel,0.0,9.40925884,9.40504706,0.00621563,9.40765884,9.40344706,0.00621563,0.01990594,0.02677332,0.00923633,0.0,4.69387645,4.68833687,0.00662527,352.84720647,352.68926463,0.23308622,352.78720647,352.62926463,0.23308622,0.0,0.0,0.0,35.28472065,35.26892646,0.02330862,35.27872065,35.26292646,0.02330862,0.07464726,0.10039994,0.03463625,17.60203669,17.58126326,0.02484478,2.8340879,2.83536078,0.001873,2.83456991,2.83584322,0.00187364,1339.63381257,1289.48050907,299.51521568,0.0016,25.0,1000
